clip_id,class_id,signer_id,view,repetition,path,split,fps,n_frames,duration,width,height,file_size,brightness_mean,brightness_std,blur_mean
S8-Q-lateral-3,Q,S8,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S8-Q-lateral-3.mp4,Q,59.521,107,1.797684850724954,900,900,6051354,114.70555510662179,0.7175271653187646,3.1275457898268
S8-Q-lateral-4,Q,S8,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S8-Q-lateral-4.mp4,Q,59.645,107,1.7939475228434905,900,900,6029747,114.00884938271602,0.7498453681862917,3.1955253628977016
S8-Q-lateral-5,Q,S8,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S8-Q-lateral-5.mp4,Q,59.725,108,1.8082879866052741,900,900,6115415,114.41261279461278,0.6838993303687768,3.1028499427541543
S9-Q-perfil-1,Q,S9,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S9-Q-perfil-1.mp4,Q,59.94,84,1.4014014014014013,900,900,3683991,116.95315048010973,0.26294806216947814,3.4517122069931756
S9-Q-perfil-2,Q,S9,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S9-Q-perfil-2.mp4,Q,59.337,71,1.1965552690564065,900,900,2461199,117.44488811728395,0.1678653333223828,3.468710956296107
S9-Q-perfil-3,Q,S9,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S9-Q-perfil-3.mp4,Q,59.94,73,1.2178845512178846,900,900,2587762,117.49645216049382,0.26253193492084204,3.3785290037623836
S9-Q-perfil-4,Q,S9,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S9-Q-perfil-4.mp4,Q,59.478,83,1.3954739567571202,900,900,3649708,117.5455425240055,0.13510559198390232,3.2821678987816894
S9-Q-perfil-5,Q,S9,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S9-Q-perfil-5.mp4,Q,59.561,84,1.4103188327932707,900,900,3737403,118.83911316872428,0.21921186143872254,3.2786791484816007
S1-X-perfil-1,X,S1,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S1-X-perfil-1.mp4,X,30.0,63,2.1,900,900,3341222,135.19340335097002,3.0853769003281073,2.548067951121344
S1-X-perfil-2,X,S1,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S1-X-perfil-2.mp4,X,30.0,58,1.9333333333333333,900,900,2834998,132.1949288065844,2.7895285150195455,2.426211198723772
S1-X-perfil-3,X,S1,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S1-X-perfil-3.mp4,X,30.0,59,1.9666666666666666,900,900,2936242,133.64998703703705,2.649165494063771,2.3644861578725305
S1-X-perfil-4,X,S1,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S1-X-perfil-4.mp4,X,30.0,60,2.0,900,900,3037487,132.8073720164609,1.807970954648765,2.256552039716252
S1-X-perfil-5,X,S1,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S1-X-perfil-5.mp4,X,30.0,53,1.7666666666666666,900,900,2328773,134.40394012345678,2.2588358573470577,2.236828125430828
S10-X-perfil-1,X,S10,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S10-X-perfil-1.mp4,X,59.94,109,1.8184851518184852,900,900,6175421,100.48439326599326,0.7091943308026182,4.547162784453729
S10-X-perfil-2,X,S10,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S10-X-perfil-2.mp4,X,59.94,120,2.002002002002002,900,900,7271651,100.45318467078188,0.9102184667816562,4.615229392235178
S10-X-perfil-3,X,S10,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S10-X-perfil-3.mp4,X,59.497,107,1.7984100038657411,900,900,6056769,100.05113209876544,0.2399203541001424,4.672946906176303
S10-X-perfil-4,X,S10,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S10-X-perfil-4.mp4,X,59.651,125,2.095522287975055,900,900,7830501,100.26375280151947,0.1467740654947,4.68835724727633
S10-X-perfil-5,X,S10,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S10-X-perfil-5.mp4,X,58.738,114,1.9408219551227486,900,900,6711250,100.54877674897119,0.17740476872501304,4.703094115593024
S11-X-perfil-1,X,S11,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S11-X-perfil-1.mp4,X,30.0,61,2.033333333333333,900,900,3138732,130.0246204585538,1.9803261778366394,4.734260666343545
S11-X-perfil-2,X,S11,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S11-X-perfil-2.mp4,X,30.0,65,2.1666666666666665,900,900,3543712,132.8637139329806,0.5140758866132207,4.986684827592702
S11-X-perfil-3,X,S11,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S11-X-perfil-3.mp4,X,30.0,74,2.466666666666667,900,900,4454917,133.39615077160494,0.34073014965616094,4.909251353911561
S11-X-perfil-4,X,S11,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S11-X-perfil-4.mp4,X,30.0,71,2.3666666666666667,900,900,4151183,133.63964598765432,0.6736285297802381,4.89784212485692
S11-X-perfil-5,X,S11,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S11-X-perfil-5.mp4,X,30.0,67,2.2333333333333334,900,900,3746202,133.5036945326279,0.47946974258943165,4.895518866960612
S13-X-perfil-1,X,S13,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S13-X-perfil-1.mp4,X,30.0,64,2.1333333333333333,900,900,3442468,135.11776843033513,3.3702682412735934,4.152193642531843
S13-X-perfil-2,X,S13,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S13-X-perfil-2.mp4,X,30.0,67,2.2333333333333334,900,900,3746203,135.1596250440917,2.3921102435663006,4.061137204070373
S13-X-perfil-3,X,S13,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S13-X-perfil-3.mp4,X,30.0,68,2.2666666666666666,900,900,3847448,136.32795996472663,4.066014990939008,4.176688170952599
S13-X-perfil-4,X,S13,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S13-X-perfil-4.mp4,X,30.0,63,2.1,900,900,3341222,136.7143783068783,4.169205533959878,4.389267832406427
S13-X-perfil-5,X,S13,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S13-X-perfil-5.mp4,X,30.0,71,2.3666666666666667,900,900,4151183,136.33423811728397,4.042465623724725,4.067831589167238
S14-Q-perfil-1,Q,S14,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S14-Q-perfil-1.mp4,X,59.94,114,1.901901901901902,900,900,6673707,139.96359958847736,5.210917870409025,6.113384842937688
S14-Q-perfil-2,Q,S14,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S14-Q-perfil-2.mp4,X,59.41,96,1.61588958087864,900,900,4965228,135.39812333333333,3.9357843594407917,5.737393080418838
S14-Q-perfil-3,Q,S14,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S14-Q-perfil-3.mp4,X,59.733,138,2.310280749334539,900,900,9113795,131.59031507936507,3.9223100694127564,5.504743446627365
S14-Q-perfil-4,Q,S14,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S14-Q-perfil-4.mp4,X,58.633,90,1.534971773574608,900,900,4326922,134.46066666666667,2.8185092236785003,5.8548579394860205
S14-Q-perfil-5,Q,S14,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S14-Q-perfil-5.mp4,X,59.728,114,1.9086525582641307,900,900,6715560,132.35013240740741,3.052833339838033,5.763647201903548
S15-X-perfil-1,X,S15,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S15-X-perfil-1.mp4,X,59.282,83,1.400087716338855,900,900,3676429,118.65946844993141,0.6488056779269455,4.400929089483988
S15-X-perfil-2,X,S15,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S15-X-perfil-2.mp4,X,59.292,83,1.3998515820009445,900,900,3675018,117.97546186556929,0.8812190858112805,3.4908134397879724
S15-X-perfil-3,X,S15,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S15-X-perfil-3.mp4,X,58.608,84,1.4332514332514332,900,900,3730287,118.43718491083678,0.5920149491569686,3.4458883593146368
S15-X-perfil-4,X,S15,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S15-X-perfil-4.mp4,X,59.202,72,1.2161751292186076,900,900,2577799,118.53829290123457,0.7897843126267143,3.6095746756405274
S15-X-perfil-5,X,S15,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S15-X-perfil-5.mp4,X,59.28,60,1.0121457489878543,900,900,1632528,117.9183487654321,0.9380890086441009,3.6995483477800644
S16-X-perfil-1,X,S16,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S16-X-perfil-1.mp4,X,59.94,132,2.2022022022022023,900,900,8467498,115.36258518518517,0.12228647243592917,2.588451229532846
S16-X-perfil-2,X,S16,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S16-X-perfil-2.mp4,X,59.484,89,1.4962006590007397,900,900,4250874,115.11647530864197,0.1655390025419918,2.6604607658390496
S16-X-perfil-3,X,S16,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S16-X-perfil-3.mp4,X,59.532,96,1.612578109252167,900,900,4945770,115.37027691358026,0.22564913097151434,2.701643453664076
S16-X-perfil-4,X,S16,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S16-X-perfil-4.mp4,X,59.394,89,1.4984678587062668,900,900,4264419,115.33234595336077,0.24236163822052223,2.6331410137208078
S16-X-perfil-5,X,S16,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S16-X-perfil-5.mp4,X,59.689,102,1.7088575784482902,900,900,5522107,115.59442794612795,0.2158888732802253,2.646195284436685
S17-X-perfil-1,X,S17,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S17-X-perfil-1.mp4,X,59.94,108,1.8018018018018018,900,900,6075764,114.5750768799102,0.5064976089593951,2.9300856201436862
S17-X-perfil-2,X,S17,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S17-X-perfil-2.mp4,X,59.557,95,1.5951105663482041,900,900,4842225,115.02149320987655,0.3693073864477676,2.8633520871141593
S17-X-perfil-3,X,S17,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S17-X-perfil-3.mp4,X,59.504,107,1.7981984404409788,900,900,6054964,114.55126857463524,0.6742703162044917,2.914635113858337
S17-X-perfil-4,X,S17,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S17-X-perfil-4.mp4,X,59.48,96,1.6139878950907869,900,900,4953868,114.4361662962963,0.6995782406659795,2.868167027843774
S17-X-perfil-5,X,S17,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S17-X-perfil-5.mp4,X,59.65,78,1.3076278290025147,900,900,3123841,114.54948765432098,0.5626412433341998,2.744232548185681
S18-X-perfil-1,X,S18,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S18-X-perfil-1.mp4,X,59.454,113,1.9006290577589398,900,900,6666870,111.70740401234566,0.9070559220977839,5.758035874919346
S18-X-perfil-2,X,S18,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S18-X-perfil-2.mp4,X,59.94,108,1.8018018018018018,900,900,6075764,111.1092352413019,0.971243561763485,5.574073362978482
S18-X-perfil-3,X,S18,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S18-X-perfil-3.mp4,X,59.615,119,1.9961419105929714,900,900,7237648,111.49720905349794,1.2015242079372086,5.778469541768405
S18-X-perfil-4,X,S18,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S18-X-perfil-4.mp4,X,58.928,114,1.9345642139560142,900,900,6674492,111.15707366255144,1.5095420225789677,5.45307580975042
S18-X-perfil-5,X,S18,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S18-X-perfil-5.mp4,X,58.615,102,1.7401688987460546,900,900,5532292,111.12595768799102,1.6857260607413094,5.624217371459312
S19-X-perfil-1,X,S19,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S19-X-perfil-1.mp4,X,59.94,72,1.2012012012012012,900,900,2488106,114.15102422839507,1.090671330486409,3.5572773064915792
S19-X-perfil-2,X,S19,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S19-X-perfil-2.mp4,X,59.42,66,1.1107371255469538,900,900,1947724,114.77197231040564,1.1820372559702375,3.1569074005598017
S19-X-perfil-3,X,S19,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S19-X-perfil-3.mp4,X,59.474,65,1.09291455089619,900,900,1977044,114.54577989417989,1.5421543418033343,3.168818144067978
S19-X-perfil-4,X,S19,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S19-X-perfil-4.mp4,X,59.61,78,1.3085052843482636,900,900,3129083,115.5516662037037,1.320157854990176,3.429948913667696
S19-X-perfil-5,X,S19,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S19-X-perfil-5.mp4,X,59.815,84,1.4043300175541253,900,900,3702187,114.44385884773662,1.3798716105357165,3.3385148082136866
S21-X-perfil-1,X,S21,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S21-X-perfil-1.mp4,X,59.94,90,1.5015015015015016,900,900,4281935,133.68888834019202,0.5655483393770712,5.579480491803248
S21-X-perfil-2,X,S21,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S21-X-perfil-2.mp4,X,59.94,84,1.4014014014014013,900,900,3683992,132.19387215363514,0.8084035179378106,5.625871732097242
S21-X-perfil-3,X,S21,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S21-X-perfil-3.mp4,X,59.391,84,1.414355710461181,900,900,3761517,132.3509537722908,0.22444332606598053,5.5597344115246665
S21-X-perfil-4,X,S21,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S21-X-perfil-4.mp4,X,59.613,90,1.5097378088671933,900,900,4331588,132.3270390946502,0.5031033416814616,5.712780791814256
S21-X-perfil-5,X,S21,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S21-X-perfil-5.mp4,X,59.458,78,1.3118503817820983,900,900,3150119,131.71697330246914,0.3194897869048326,5.624934243247601
S3-X-perfil-1,X,S3,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S3-X-perfil-1.mp4,X,30.0,53,1.7666666666666666,900,900,2328773,126.63939320987653,0.4084424823072677,2.60330924977417
S3-X-perfil-2,X,S3,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S3-X-perfil-2.mp4,X,30.0,57,1.9,900,900,2733753,126.09197016460905,0.21805881302488947,2.5864919669849615
S3-X-perfil-3,X,S3,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S3-X-perfil-3.mp4,X,30.0,67,2.2333333333333334,900,900,3746202,125.66644232804234,0.9582183449543729,2.505454313504039
S3-X-perfil-4,X,S3,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S3-X-perfil-4.mp4,X,30.0,57,1.9,900,900,2733752,124.38195617283952,0.37461304590516936,2.4437304466184018
S3-X-perfil-5,X,S3,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S3-X-perfil-5.mp4,X,30.0,55,1.8333333333333333,900,900,2531262,124.98674526748972,0.45103845597331127,2.4711024086160642
S4-X-perfil-1,X,S4,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S4-X-perfil-1.mp4,X,30.0,58,1.9333333333333333,900,900,2834998,123.2017218106996,1.5332000771176075,5.053515211830514
S4-X-perfil-2,X,S4,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S4-X-perfil-2.mp4,X,30.0,65,2.1666666666666665,900,900,3543712,123.23932557319225,1.80731232829744,5.472441972296034
S4-X-perfil-3,X,S4,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S4-X-perfil-3.mp4,X,30.0,63,2.1,900,900,3341222,123.80724708994707,1.7939432911437982,5.531292225846452
S4-X-perfil-4,X,S4,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S4-X-perfil-4.mp4,X,30.0,71,2.3666666666666667,900,900,4151183,123.68730462962964,1.5165372331499434,5.280483792790162
S4-X-perfil-5,X,S4,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S4-X-perfil-5.mp4,X,30.0,59,1.9666666666666666,900,900,2936242,124.80434547325103,1.9736281712420087,5.276532890188488
S4-X-perfil-6,X,S4,profile,6,..\..\src\datasets\MSL-dynamic-profile-signs\X\S4-X-perfil-6.mp4,X,30.0,67,2.2333333333333334,900,900,3746203,124.927182010582,2.1055620322625224,5.625397524915627
S5-X-perfil-1,X,S5,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S5-X-perfil-1.mp4,X,30.0,65,2.1666666666666665,900,900,3543713,123.27035520282186,1.1129685709110155,2.5281490222180856
S5-X-perfil-2,X,S5,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S5-X-perfil-2.mp4,X,30.0,57,1.9,900,900,2733753,122.49467283950618,0.7274002909805558,2.5170542629192707
S5-X-perfil-3,X,S5,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S5-X-perfil-3.mp4,X,30.0,69,2.3,900,900,3948692,123.76565555555555,0.6154593512801201,2.315320621510658
S5-X-perfil-4,X,S5,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S5-X-perfil-4.mp4,X,30.0,67,2.2333333333333334,900,900,3746203,124.03053791887125,0.6305806290583306,2.010989863974786
S5-X-perfil-5,X,S5,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S5-X-perfil-5.mp4,X,30.0,60,2.0,900,900,3037487,124.49730946502058,0.3361481738952626,1.8973804215249206
S5-X-perfil-6,X,S5,profile,6,..\..\src\datasets\MSL-dynamic-profile-signs\X\S5-X-perfil-6.mp4,X,30.0,69,2.3,900,900,3948692,124.29609841269841,0.15554509586585277,1.7872239824434426
S6-X-perfil-1,X,S6,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S6-X-perfil-1.mp4,X,30.0,64,2.1333333333333333,900,900,3442468,124.15937407407408,1.191812373098259,4.207304915577547
S6-X-perfil-2,X,S6,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S6-X-perfil-2.mp4,X,30.0,82,2.7333333333333334,900,900,5264878,126.21849684499314,0.5772027863865001,4.328155664506934
S6-X-perfil-3,X,S6,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S6-X-perfil-3.mp4,X,30.0,72,2.4,900,900,4252427,126.09390231481481,0.5735319575211006,4.108846569642203
S6-X-perfil-4,X,S6,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S6-X-perfil-4.mp4,X,30.0,77,2.566666666666667,900,900,4758653,126.43204151234568,0.5006897726909779,4.087183783831543
S6-X-perfil-5,X,S6,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S6-X-perfil-5.mp4,X,30.0,75,2.5,900,900,4556162,127.41049675925925,1.1009940747354099,4.090322323883173
S7-X-perfil-1,X,S7,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S7-X-perfil-1.mp4,X,59.94,96,1.6016016016016017,900,900,4879877,116.27056271604938,0.8171190648324904,3.1284677658529185
S7-X-perfil-2,X,S7,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S7-X-perfil-2.mp4,X,59.319,77,1.2980663868237832,900,900,3067903,116.60584567901235,0.6214317954744614,3.1810854839479505
S7-X-perfil-3,X,S7,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S7-X-perfil-3.mp4,X,58.907,85,1.4429524504727793,900,900,3787109,116.77785144032924,0.5551459541941125,3.040117826197057
S7-X-perfil-4,X,S7,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S7-X-perfil-4.mp4,X,59.673,102,1.7093157709516866,900,900,5523818,116.71471818181818,0.45464862374890486,3.103247910071774
S7-X-perfil-5,X,S7,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S7-X-perfil-5.mp4,X,59.33,83,1.398954997471768,900,900,3669380,116.67943072702332,0.7109572851535901,3.039992712052194
S8-X-lateral-1,X,S8,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S8-X-lateral-1.mp4,X,59.426,107,1.800558678019722,900,900,6069428,115.46258787878787,0.38556728986342614,3.3316957331486323
S8-X-lateral-2,X,S8,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S8-X-lateral-2.mp4,X,59.94,96,1.6016016016016017,900,900,4879877,115.71639283950617,0.3052074964974549,3.298054811336077
S8-X-lateral-3,X,S8,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S8-X-lateral-3.mp4,X,59.575,120,2.014267729752413,900,900,7345931,116.30388693415641,0.715456743412716,3.22139444243154
S8-X-lateral-4,X,S8,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S8-X-lateral-4.mp4,X,59.469,108,1.816072239317964,900,900,6162653,117.0270625140292,0.36157660341248454,3.217102913409956
S8-X-lateral-5,X,S8,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S8-X-lateral-5.mp4,X,59.713,126,2.1100932795203726,900,900,7917963,117.31704131054131,0.4738092615063286,3.0921203200730427
S9-X-perfil-1,X,S9,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\X\S9-X-perfil-1.mp4,X,59.94,78,1.3013013013013013,900,900,3086049,116.31960833333333,0.33841724700932224,3.3323200527213848
S9-X-perfil-2,X,S9,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\X\S9-X-perfil-2.mp4,X,59.475,101,1.6981925178646489,900,900,5457714,116.40288136924802,0.20433665707660253,3.4286502439603166
S9-X-perfil-3,X,S9,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\X\S9-X-perfil-3.mp4,X,59.94,79,1.3179846513179847,900,900,3185705,116.40105030864197,0.264708732017402,3.3289260670555176
S9-X-perfil-4,X,S9,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\X\S9-X-perfil-4.mp4,X,59.587,90,1.51039656300871,900,900,4336131,116.7977718792867,0.2776275644417353,3.4309291867814857
S9-X-perfil-5,X,S9,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\X\S9-X-perfil-5.mp4,X,59.213,72,1.215949200344519,900,900,2576572,116.82115308641976,0.2376981416959139,3.25090692768309
S1-Z-perfil-1,Z,S1,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S1-Z-perfil-1.mp4,Z,30.0,62,2.066666666666667,900,900,3239977,131.39699276895945,1.5202185473674987,2.006010993404098
S1-Z-perfil-2,Z,S1,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S1-Z-perfil-2.mp4,Z,30.0,74,2.466666666666667,900,900,4454918,129.940249537037,1.6176808721691902,1.9314811678844688
S1-Z-perfil-3,Z,S1,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S1-Z-perfil-3.mp4,Z,30.0,86,2.8666666666666667,900,900,5669858,128.47140699588476,0.3943931501797031,1.9868415582209689
S1-Z-perfil-4,Z,S1,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S1-Z-perfil-4.mp4,Z,30.0,77,2.566666666666667,900,900,4758652,129.80644660493826,1.8141140023344275,1.939935794894071
S1-Z-perfil-5,Z,S1,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S1-Z-perfil-5.mp4,Z,30.0,80,2.6666666666666665,900,900,5062388,128.46301033950618,0.48444650056074695,1.9699874988403068
S10-Z-perfil-1,Z,S10,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S10-Z-perfil-1.mp4,Z,59.94,97,1.6182849516182851,900,900,4979534,101.3642990123457,0.9934705504177831,3.9985335604682213
S10-Z-perfil-2,Z,S10,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S10-Z-perfil-2.mp4,Z,59.94,85,1.4180847514180848,900,900,3783648,100.50807078189301,0.9254521447146904,4.115708487032633
S10-Z-perfil-3,Z,S10,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S10-Z-perfil-3.mp4,Z,59.442,89,1.4972578311631506,900,900,4256888,101.82629602194785,0.734892497296161,4.0631806340938885
S10-Z-perfil-4,Z,S10,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S10-Z-perfil-4.mp4,Z,58.458,84,1.4369290772862569,900,900,3751889,101.35736831275722,1.4352554906746253,4.2057286415001105
S10-Z-perfil-5,Z,S10,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S10-Z-perfil-5.mp4,Z,59.597,78,1.308790710941826,900,900,3131705,101.5716800925926,0.3289358750200209,3.9252252847336533
S11-Z-perfil-1,Z,S11,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S11-Z-perfil-1.mp4,Z,30.0,71,2.3666666666666667,900,900,4151182,133.66985895061728,1.1062213508142542,4.747738882893996
S11-Z-perfil-2,Z,S11,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S11-Z-perfil-2.mp4,Z,30.0,68,2.2666666666666666,900,900,3847448,132.91416119929454,0.5882902154301626,4.744410050311363
S11-Z-perfil-3,Z,S11,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S11-Z-perfil-3.mp4,Z,30.0,78,2.6,900,900,4859897,133.9841174382716,1.1745615009260084,4.738726493247217
S11-Z-perfil-4,Z,S11,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S11-Z-perfil-4.mp4,Z,30.0,81,2.7,900,900,5163633,135.93254224965708,0.8751515619781065,4.69156254852563
S11-Z-perfil-5,Z,S11,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S11-Z-perfil-5.mp4,Z,30.0,88,2.933333333333333,900,900,5872348,136.23361989026066,0.47352914225443665,4.801392346648208
S11-Z-perfil-6,Z,S11,profile,6,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S11-Z-perfil-6.mp4,Z,30.0,57,1.9,900,900,2733752,136.01165823045267,0.7431352264382035,4.733554110996036
S13-Z-perfil-1,Z,S13,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S13-Z-perfil-1.mp4,Z,30.0,70,2.3333333333333335,900,900,4049938,126.6101024691358,1.0226750591096472,3.62874139993076
S13-Z-perfil-2,Z,S13,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S13-Z-perfil-2.mp4,Z,30.0,73,2.433333333333333,900,900,4353672,126.7504825617284,0.5390642541104053,3.786285158116903
S13-Z-perfil-3,Z,S13,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S13-Z-perfil-3.mp4,Z,30.0,66,2.2,900,900,3644958,127.60221234567902,0.47503136512012284,3.677797151496505
S13-Z-perfil-4,Z,S13,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S13-Z-perfil-4.mp4,Z,30.0,69,2.3,900,900,3948692,126.83441904761905,1.6574844247199572,3.56033754650467
S13-Z-perfil-5,Z,S13,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S13-Z-perfil-5.mp4,Z,30.0,64,2.1333333333333333,900,900,3442467,127.13243368606702,0.616123797852286,3.6867694858194535
S14-Z-perfil-1,Z,S14,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\Z\S14-Z-perfil-1.mp4,Z,30.0,64,2.1333333333333333,900,900,3442467,130.18463597883598,0.9024906728948172,3.125957260908399
